"SightingIndex","SightingNumber","EntryLatitude","EntryLongitude","Team1CueLat","Team1CueLon","Team2CueLat","Team2CueLon","SpeciesCode","GroupSize","OnEffort1","OnEffort2","SightingTeam","Merged","Distance","DistUnit","RelBear","RelBearDir","ss","vis","w","g","gi","sw","cc","cn","windspeed","sal","sst","flour","cuesurveyindex","segid","Trackline","raddist","psd","psd.o","observer","detected","latitude","longitude","date.time","spegroup"
135,134,28.2235,-87.18333,28.2164692842122,-87.1696569237022,NA,NA,45,NA,1,0,1,0,8.5,"R",78,"L",3,2,0,0,0,3,0,2,7.58,35.80366,29.1977,495.7,23917,609,36,1024.40479380974,1002.0190912452,1002.0190912452,2,0,28.2164692842122,-87.1696569237022,2017-07-25 07:56:30,0
136,135,28.18567,-87.43167,28.1994574130627,-87.4078110625312,28.1985224953307,-87.4052205366494,39,85,1,1,3,0,3,"R",28,"R",2,2,0,0,0,3,0,3,6.64,35.62474,29.2149,496.9,24061,611,36,2321.56131016353,997.906094687261,1089.90701638573,1,1,28.1994574130627,-87.4078110625312,2017-07-25 09:05:54,0
136,135,28.18567,-87.43167,28.1994574130627,-87.4078110625312,28.1985224953307,-87.4052205366494,39,85,1,1,3,0,3,"R",28,"R",2,2,0,0,0,3,0,3,5.81,35.62454,29.2128,496.9,24064,612,36,1929.62736148076,997.906094687261,905.905172988788,2,1,28.1994574130627,-87.4078110625312,2017-07-25 09:05:54,0
137,136,28.76817,-87.34667,28.7644885261059,-87.3592568190776,28.762122939686,-87.3587335929857,10,1,1,1,3,0,6,"R",45,"L",3,2,0,0,0,2.5,1,3,9.42,27.13706,29.8466,499.4,24675,620,37,1370.55071787562,925.922226056104,969.125706569944,1,1,28.7644885261059,-87.3592568190776,2017-07-25 14:03:51,0
137,136,28.76817,-87.34667,28.7644885261059,-87.3592568190776,28.762122939686,-87.3587335929857,10,1,1,1,3,0,8,"R",91,"L",3,2,0,0,0,2.5,1,3,8.5,27.0767,29.8746,500.1,24681,621,37,882.853208362093,925.922226056104,882.718745542264,2,1,28.7644885261059,-87.3592568190776,2017-07-25 14:03:51,0
138,137,28.81717,-87.32667,NA,NA,28.8249266486304,-87.3552016718221,10,3,0,1,2,0,1,"R",47,"L",3,2,0,0,0,2.5,1,3,8.06,26.71644,29.9184,499.5,24715,624,37,3814.42767935975,2789.69580285838,2789.69580285838,1,0,28.8249266486304,-87.3552016718221,2017-07-25 14:21:04,0
138,137,28.81717,-87.32667,NA,NA,28.8249266486304,-87.3552016718221,10,3,0,1,2,0,1,"R",47,"L",3,2,0,0,0,2.5,1,3,8.06,26.71644,29.9184,499.5,24715,624,37,3814.42767935975,2789.69580285838,2789.69580285838,2,1,28.8249266486304,-87.3552016718221,2017-07-25 14:21:04,0
139,138,28.95233,-87.272,NA,NA,28.9444116794667,-87.2350877152414,45,NA,0,1,2,0,0.5,"R",48,"R",3,2,0,0,0,2.5,1,3,12.6,27.85462,30.081,499.2,24823,626,37,5219.30242209437,3878.69758758106,3878.69758758106,1,0,28.9444116794667,-87.2350877152414,2017-07-25 15:13:38,0
139,138,28.95233,-87.272,NA,NA,28.9444116794667,-87.2350877152414,45,NA,0,1,2,0,0.5,"R",48,"R",3,2,0,0,0,2.5,1,3,12.6,27.85462,30.081,499.2,24823,626,37,5219.30242209437,3878.69758758106,3878.69758758106,2,1,28.9444116794667,-87.2350877152414,2017-07-25 15:13:38,0
140,139,28.9735,-87.2635,NA,NA,28.9671679017332,-87.2627895973446,42,7,0,1,2,0,7,"R",20,"R",4,2,0,0,0,2.5,2,3,10.5,28.79433,30.0374,498.5,24858,630,37,989.586749888034,338.458602029888,338.458602029888,1,0,28.9671679017332,-87.2627895973446,2017-07-25 15:28:32,0
140,139,28.9735,-87.2635,NA,NA,28.9671679017332,-87.2627895973446,42,7,0,1,2,0,7,"R",20,"R",4,2,0,0,0,2.5,2,3,10.5,28.79433,30.0374,498.5,24858,630,37,989.586749888034,338.458602029888,338.458602029888,2,1,28.9671679017332,-87.2627895973446,2017-07-25 15:28:32,0
141,140,29.62733,-86.9985,29.6219557184819,-87.0012879809262,29.6040879727485,-87.0078516964189,36,NA,0,1,3,0,5,"R",0,"L",3,2,0,2,3,3,4,2,9.04,29.66997,29.4827,504.3,25413,644,38,1585.84197347211,2.5,0,1,0,29.6219557184819,-87.0012879809262,2017-07-26 07:17:59,0
141,140,29.62733,-86.9985,29.6219557184819,-87.0012879809262,29.6040879727485,-87.0078516964189,36,NA,0,1,3,0,10,"M",30,"L",3,2,0,2,3,3,4,2,9.23,29.70813,29.479,504.1,25407,642,38,10,2.5,5,2,1,29.6219557184819,-87.0012879809262,2017-07-26 07:17:59,0
142,141,29.88867,-86.76067,29.8947224185979,-86.7697233517883,29.8915692728604,-86.7743574976405,36,NA,1,1,3,0,50,"M",60,"R",3,2,0,2,1,2.5,2,3,8.47,30.86783,29.62,497.9,25774,652,39,50,351.636348464002,43.3012701892219,1,1,29.8947224185979,-86.7697233517883,2017-07-26 10:12:18,0
142,141,29.88867,-86.76067,29.8947224185979,-86.7697233517883,29.8915692728604,-86.7743574976405,36,NA,1,1,3,0,3,"R",20,"R",3,2,0,2,1,2.5,2,3,5.35,30.65392,29.6521,498.5,25759,651,39,1929.62736148076,351.636348464002,659.971426738782,2,1,29.8947224185979,-86.7697233517883,2017-07-26 10:12:18,0
143,142,29.846,-86.69683,29.847463148352,-86.7094438445095,NA,NA,36,NA,1,0,1,0,15,"R",89,"R",3,2,0,2,1,2.5,2,3,6.4,31.55563,29.5878,497.4,25827,655,39,619.45171523405,619.357369737438,619.357369737438,1,1,29.847463148352,-86.7094438445095,2017-07-26 10:36:33,0
143,142,29.846,-86.69683,29.847463148352,-86.7094438445095,NA,NA,36,NA,1,0,1,0,15,"R",89,"R",3,2,0,2,1,2.5,2,3,6.4,31.55563,29.5878,497.4,25827,655,39,619.45171523405,619.357369737438,619.357369737438,2,0,29.847463148352,-86.7094438445095,2017-07-26 10:36:33,0
144,143,29.74333,-86.53233,NA,NA,29.7766063393906,-86.5053357381371,36,NA,0,1,2,0,0.6,"R",64,"L",3,2,0,0,0,2,2,3,7.54,31.12508,29.6384,498.2,25956,659,39,4845.96035598812,4355.52031656391,4355.52031656391,1,0,29.7766063393906,-86.5053357381371,2017-07-26 11:37:02,0
144,143,29.74333,-86.53233,NA,NA,29.7766063393906,-86.5053357381371,36,NA,0,1,2,0,0.6,"R",64,"L",3,2,0,0,0,2,2,3,7.54,31.12508,29.6384,498.2,25956,659,39,4845.96035598812,4355.52031656391,4355.52031656391,2,1,29.7766063393906,-86.5053357381371,2017-07-26 11:37:02,0
145,144,29.70383,-86.47,NA,NA,29.7354845740731,-86.4311305240177,45,NA,0,1,2,0,0.4,"R",56,"L",3,2,0,0,0,2,2,3,8.15,30.20814,29.7348,498.7,26012,663,39,5673.06501988508,4703.18405303244,4703.18405303244,1,0,29.7354845740731,-86.4311305240177,2017-07-26 12:01:16,0
145,144,29.70383,-86.47,NA,NA,29.7354845740731,-86.4311305240177,45,NA,0,1,2,0,0.4,"R",56,"L",3,2,0,0,0,2,2,3,8.15,30.20814,29.7348,498.7,26012,663,39,5673.06501988508,4703.18405303244,4703.18405303244,2,1,29.7354845740731,-86.4311305240177,2017-07-26 12:01:16,0
146,145,29.48233,-86.12567,NA,NA,29.4939960971768,-86.111182813255,36,NA,0,1,2,0,1.5,"R",35,"L",3,2,0,0,0,2,1,3,4.13,32.12549,29.6493,501.1,26295,669,39,3046.33926583278,1747.30842001263,1747.30842001263,1,0,29.4939960971768,-86.111182813255,2017-07-26 14:17:50,0
146,145,29.48233,-86.12567,NA,NA,29.4939960971768,-86.111182813255,36,NA,0,1,2,0,1.5,"R",35,"L",3,2,0,0,0,2,1,3,4.13,32.12549,29.6493,501.1,26295,669,39,3046.33926583278,1747.30842001263,1747.30842001263,2,1,29.4939960971768,-86.111182813255,2017-07-26 14:17:50,0
147,146,29.4465,-86.07217,29.4523659672374,-86.0738855978839,NA,NA,36,NA,1,0,1,0,8,"R",21,"L",3,2,0,0,0,2.5,1,3,5.44,32.06522,29.6374,500.9,26347,671,39,1078.80375997621,386.608691424435,386.608691424435,1,1,29.4523659672374,-86.0738855978839,2017-07-26 14:41:45,0
147,146,29.4465,-86.07217,29.4523659672374,-86.0738855978839,NA,NA,36,NA,1,0,1,0,8,"R",21,"L",3,2,0,0,0,2.5,1,3,5.44,32.06522,29.6374,500.9,26347,671,39,1078.80375997621,386.608691424435,386.608691424435,2,0,29.4523659672374,-86.0738855978839,2017-07-26 14:41:45,0
148,147,29.37483,-85.959,29.3793417483898,-85.97297208847,29.3750720348714,-85.9665102180691,40,31.5,1,1,3,0,0.8,"R",8,"R",2,1,0,0,0,2,2,3,5.8,32.13118,29.5802,501.9,26410,673,39,4989.53230450078,678.388549260457,694.408683157795,1,1,29.3793417483898,-85.97297208847,2017-07-26 15:11:09,0
148,147,29.37483,-85.959,29.3793417483898,-85.97297208847,29.3750720348714,-85.9665102180691,40,31.5,1,1,3,0,1,"R",10,"R",2,1,0,0,0,2,2,3,6.33,32.29553,29.6091,502.2,26424,674,39,3814.42767935975,678.388549260457,662.368415363119,2,1,29.3793417483898,-85.97297208847,2017-07-26 15:11:09,0
149,148,29.37367,-85.95717,29.3924045399787,-85.9849196660693,NA,NA,36,NA,0,0,1,0,500,"M",9,"L",2,1,0,0,0,2,2,3,6.46,32.31848,29.6091,502.5,26432,675,39,500,78.2172325201154,78.2172325201154,1,0,29.3924045399787,-85.9849196660693,2017-07-26 15:20:24,0
149,148,29.37367,-85.95717,29.3924045399787,-85.9849196660693,NA,NA,36,NA,0,0,1,0,500,"M",9,"L",2,1,0,0,0,2,2,3,6.46,32.31848,29.6091,502.5,26432,675,39,500,78.2172325201154,78.2172325201154,2,0,29.3924045399787,-85.9849196660693,2017-07-26 15:20:24,0
150,149,29.329,-87.96933,NA,NA,29.3022084533292,-87.9772610043205,54,NA,0,1,2,0,1.5,"R",81,"L",3,2,0,0,0,2,2,2,12.05,23.4116,29.4326,502,26995,695,42,3046.33926583278,3008.83377436019,3008.83377436019,1,0,29.3022084533292,-87.9772610043205,2017-07-27 07:06:10,0
150,149,29.329,-87.96933,NA,NA,29.3022084533292,-87.9772610043205,54,NA,0,1,2,0,1.5,"R",81,"L",3,2,0,0,0,2,2,2,12.05,23.4116,29.4326,502,26995,695,42,3046.33926583278,3008.83377436019,3008.83377436019,2,1,29.3022084533292,-87.9772610043205,2017-07-27 07:06:10,0
151,150,29.2845,-88.04,29.2856683693147,-88.0446245550001,NA,NA,36,NA,0,0,1,0,15,"R",40,"R",4,2,0,0,0,2.5,2,2,12.19,24.58934,29.6632,502,27098,703,43,619.45171523405,398.175887351521,398.175887351521,1,0,29.2856683693147,-88.0446245550001,2017-07-27 07:52:59,0
151,150,29.2845,-88.04,29.2856683693147,-88.0446245550001,NA,NA,36,NA,0,0,1,0,15,"R",40,"R",4,2,0,0,0,2.5,2,2,12.19,24.58934,29.6632,502,27098,703,43,619.45171523405,398.175887351521,398.175887351521,2,0,29.2856683693147,-88.0446245550001,2017-07-27 07:52:59,0
152,151,29.19367,-88.058,NA,NA,29.1961706008976,-88.0431668114798,45,NA,0,1,2,0,4.5,"R",78,"L",4,2,0,0,0,2.5,2,2,9.7,25.33641,29.4971,501.9,27160,704,43,1420.56916296897,1389.52631843453,1389.52631843453,1,0,29.1961706008976,-88.0431668114798,2017-07-27 08:23:02,0
152,151,29.19367,-88.058,NA,NA,29.1961706008976,-88.0431668114798,45,NA,0,1,2,0,4.5,"R",78,"L",4,2,0,0,0,2.5,2,2,9.7,25.33641,29.4971,501.9,27160,704,43,1420.56916296897,1389.52631843453,1389.52631843453,2,1,29.1961706008976,-88.0431668114798,2017-07-27 08:23:02,0
153,152,29.16267,-88.06533,NA,NA,29.1761801087647,-88.0643712190634,45,NA,0,1,2,0,4,"R",3,"R",4,2,0,0,0,2.5,2,2,8.55,25.10022,29.4462,501.9,27172,706,43,1556.96761027156,81.4853887228534,81.4853887228534,1,0,29.1761801087647,-88.0643712190634,2017-07-27 08:27:46,0
153,152,29.16267,-88.06533,NA,NA,29.1761801087647,-88.0643712190634,45,NA,0,1,2,0,4,"R",3,"R",4,2,0,0,0,2.5,2,2,8.55,25.10022,29.4462,501.9,27172,706,43,1556.96761027156,81.4853887228534,81.4853887228534,2,1,29.1761801087647,-88.0643712190634,2017-07-27 08:27:46,0
154,153,29.1415,-88.07,NA,NA,29.1510317234442,-88.0675863011637,36,NA,0,1,2,0,200,"M",13,"L",4,2,0,0,0,2.5,2,2,7.78,25.19895,29.6607,501.9,27208,709,43,200,44.990210868773,44.990210868773,1,0,29.1510317234442,-88.0675863011637,2017-07-27 08:41:04,0
154,153,29.1415,-88.07,NA,NA,29.1510317234442,-88.0675863011637,36,NA,0,1,2,0,200,"M",13,"L",4,2,0,0,0,2.5,2,2,7.78,25.19895,29.6607,501.9,27208,709,43,200,44.990210868773,44.990210868773,2,1,29.1510317234442,-88.0675863011637,2017-07-27 08:41:04,0
155,154,29.11833,-88.07517,29.1285878967616,-88.0994579222416,NA,NA,45,NA,1,0,1,0,0.8,"R",25,"R",4,2,0,0,0,2.5,2,2,9.12,25.08278,29.5274,501.8,27197,707,43,4989.53230450078,2108.66746942719,2108.66746942719,1,1,29.1285878967616,-88.0994579222416,2017-07-27 08:37:30,0
155,154,29.11833,-88.07517,29.1285878967616,-88.0994579222416,NA,NA,45,NA,1,0,1,0,0.8,"R",25,"R",4,2,0,0,0,2.5,2,2,9.12,25.08278,29.5274,501.8,27197,707,43,4989.53230450078,2108.66746942719,2108.66746942719,2,0,29.1285878967616,-88.0994579222416,2017-07-27 08:37:30,0
156,155,29.06383,-88.07333,29.0255057363412,-88.0137841138263,NA,NA,45,NA,1,0,1,0,0.2,"R",49,"L",4,2,0,0,0,2.5,2,2,5.41,26.07888,29.8574,502.2,27269,712,43,8029.8477507366,6060.20302521119,6060.20302521119,1,1,29.0255057363412,-88.0137841138263,2017-07-27 09:08:05,0
156,155,29.06383,-88.07333,29.0255057363412,-88.0137841138263,NA,NA,45,NA,1,0,1,0,0.2,"R",49,"L",4,2,0,0,0,2.5,2,2,5.41,26.07888,29.8574,502.2,27269,712,43,8029.8477507366,6060.20302521119,6060.20302521119,2,0,29.0255057363412,-88.0137841138263,2017-07-27 09:08:05,0
157,156,28.99483,-88.10117,29.0025757723,-88.13134342,29.0127230680159,-88.1176127165517,10,3.5,1,1,3,1,2,"R",88,"R",2,2,0,1,1,2.5,3,2,7.1,25.75741,30.1086,502.5,27333,715,43,3041.00144422782,2331.31731194373,3039.14894831311,1,1,29.0025757723,-88.13134342,2017-07-27 09:37:35,0
157,156,28.99483,-88.10117,29.0025757723,-88.13134342,29.0127230680159,-88.1176127165517,10,3.5,1,1,3,1,2.4,"R",46,"R",2,2,0,1,1,2.5,3,2,7.89,25.52503,30.0201,503.2,27317,714,43,2256.91067672058,2331.31731194373,1623.48567557435,2,1,29.0025757723,-88.13134342,2017-07-27 09:37:35,0
159,158,28.6085,-88.184,28.6195252867851,-88.2090846208974,NA,NA,37,3.5,1,0,1,0,1.5,"R",46,"R",2,1,0,0,0,2,1,3,8.79,35.25641,29.899,496.5,27604,724,43,3614.29388575889,2599.90544214701,2599.90544214701,1,1,28.6195252867851,-88.2090846208974,2017-07-27 11:45:38,0
159,158,28.6085,-88.184,28.6195252867851,-88.2090846208974,NA,NA,37,3.5,1,0,1,0,1.5,"R",46,"R",2,1,0,0,0,2,1,3,8.79,35.25641,29.899,496.5,27604,724,43,3614.29388575889,2599.90544214701,2599.90544214701,2,0,28.6195252867851,-88.2090846208974,2017-07-27 11:45:38,0
160,159,28.53683,-88.19667,NA,NA,28.5359413448059,-88.1980182676361,45,NA,0,1,2,0,2.4,"R",2,"R",2,1,0,0,0,2,1,3,6.6,35.1308,29.7948,496.3,27667,726,43,2256.91067672058,78.7650467200491,78.7650467200491,1,0,28.5359413448059,-88.1980182676361,2017-07-27 12:14:51,0
160,159,28.53683,-88.19667,NA,NA,28.5359413448059,-88.1980182676361,45,NA,0,1,2,0,2.4,"R",2,"R",2,1,0,0,0,2,1,3,6.6,35.1308,29.7948,496.3,27667,726,43,2256.91067672058,78.7650467200491,78.7650467200491,2,1,28.5359413448059,-88.1980182676361,2017-07-27 12:14:51,0
161,160,28.06383,-88.3235,NA,NA,28.0661766196408,-88.3117862799959,11,NA,0,1,2,0,7,"R",81,"L",2,2,0,0,0,1.5,3,2,2.41,35.7855,30.0937,498.1,28032,730,43,989.586749888034,977.403294871847,977.403294871847,1,0,28.0661766196408,-88.3117862799959,2017-07-27 15:13:44,0
161,160,28.06383,-88.3235,NA,NA,28.0661766196408,-88.3117862799959,11,NA,0,1,2,0,7,"R",81,"L",2,2,0,0,0,1.5,3,2,2.41,35.7855,30.0937,498.1,28032,730,43,989.586749888034,977.403294871847,977.403294871847,2,1,28.0661766196408,-88.3117862799959,2017-07-27 15:13:44,0
162,161,27.9975,-88.34833,27.9968553619176,-88.3705385461475,27.9966571146425,-88.3705584598862,54,NA,1,1,3,0,2,"R",43,"R",2,3,0,0,0,1.5,3,2,5.23,35.81796,29.8468,499.7,28087,735,43,3041.00144422782,2077.55844991509,2073.95799791106,1,1,27.9968553619176,-88.3705385461475,2017-07-27 15:36:28,0
162,161,27.9975,-88.34833,27.9968553619176,-88.3705385461475,27.9966571146425,-88.3705584598862,54,NA,1,1,3,0,1.4,"R",41,"R",2,3,0,0,0,1.5,3,2,3.23,35.82829,29.8175,500.2,28084,734,43,3172.2128801755,2077.55844991509,2081.15890191912,2,1,27.9968553619176,-88.3705385461475,2017-07-27 15:36:28,0
163,162,27.638,-88.40517,27.648823396948,-88.4244494844911,NA,NA,38,NA,1,0,1,0,3.5,"R",75,"R",3,1,0,1,1,3,3,3,8.49,35.54263,30.4289,495.5,28367,742,43,2078.84673739719,2008.01175254871,2008.01175254871,1,1,27.648823396948,-88.4244494844911,2017-07-27 17:56:50,0
163,162,27.638,-88.40517,27.648823396948,-88.4244494844911,NA,NA,38,NA,1,0,1,0,3.5,"R",75,"R",3,1,0,1,1,3,3,3,8.49,35.54263,30.4289,495.5,28367,742,43,2078.84673739719,2008.01175254871,2008.01175254871,2,0,27.648823396948,-88.4244494844911,2017-07-27 17:56:50,0
164,163,27.44483,-88.37583,27.4560469496602,-88.367407842139,NA,NA,38,NA,1,0,1,0,3.5,"R",38,"L",2,1,0,1,2,2,1,2,10.4,35.33936,30.1347,492.7,28584,755,45,2078.84673739719,1279.86584932188,1279.86584932188,1,1,27.4560469496602,-88.367407842139,2017-07-28 06:33:54,0
164,163,27.44483,-88.37583,27.4560469496602,-88.367407842139,NA,NA,38,NA,1,0,1,0,3.5,"R",38,"L",2,1,0,1,2,2,1,2,10.4,35.33936,30.1347,492.7,28584,755,45,2078.84673739719,1279.86584932188,1279.86584932188,2,0,27.4560469496602,-88.367407842139,2017-07-28 06:33:54,0
165,164,27.41883,-88.3585,NA,NA,27.4153801227276,-88.4123211939903,54,NA,0,1,2,0,0.5,"R",68,"R",2,1,0,1,2,2,1,2,10.3,35.34165,30.1653,492.6,28592,756,45,5219.30242209437,4839.25293786723,4839.25293786723,1,0,27.4153801227276,-88.4123211939903,2017-07-28 06:37:25,0
165,164,27.41883,-88.3585,NA,NA,27.4153801227276,-88.4123211939903,54,NA,0,1,2,0,0.5,"R",68,"R",2,1,0,1,2,2,1,2,10.3,35.34165,30.1653,492.6,28592,756,45,5219.30242209437,4839.25293786723,4839.25293786723,2,1,27.4153801227276,-88.4123211939903,2017-07-28 06:37:25,0
166,165,27.41783,-88.35783,NA,NA,27.4235935435817,-88.3529868762346,54,NA,0,1,2,0,9,"R",64,"L",2,1,0,1,2,2,1,2,10.4,35.43562,30.0243,493.1,28621,759,45,796.996325491278,716.335552273874,716.335552273874,1,0,27.4235935435817,-88.3529868762346,2017-07-28 06:49:45,0
166,165,27.41783,-88.35783,NA,NA,27.4235935435817,-88.3529868762346,54,NA,0,1,2,0,9,"R",64,"L",2,1,0,1,2,2,1,2,10.4,35.43562,30.0243,493.1,28621,759,45,796.996325491278,716.335552273874,716.335552273874,2,1,27.4235935435817,-88.3529868762346,2017-07-28 06:49:45,0
167,166,27.408,-88.351,27.4161232502063,-88.3531850589846,NA,NA,11,NA,0,0,1,0,400,"M",130,"L",2,1,0,1,2,2,1,2,10,35.43177,30.0294,493.2,28635,761,45,400,306.417777247591,306.417777247591,1,0,27.4161232502063,-88.3531850589846,2017-07-28 06:54:16,0
167,166,27.408,-88.351,27.4161232502063,-88.3531850589846,NA,NA,11,NA,0,0,1,0,400,"M",130,"L",2,1,0,1,2,2,1,2,10,35.43177,30.0294,493.2,28635,761,45,400,306.417777247591,306.417777247591,2,0,27.4161232502063,-88.3531850589846,2017-07-28 06:54:16,0
168,167,27.40033,-88.34583,NA,NA,27.3857323310163,-88.3152612365589,48,NA,0,1,2,0,0.8,"R",22,"L",2,1,0,1,2,2,1,2,9.9,35.37686,30.0044,493.3,28640,761,45,4259.78248091587,1595.74260386868,1595.74260386868,1,0,27.3857323310163,-88.3152612365589,2017-07-28 06:55:59,0
168,167,27.40033,-88.34583,NA,NA,27.3857323310163,-88.3152612365589,48,NA,0,1,2,0,0.8,"R",22,"L",2,1,0,1,2,2,1,2,9.9,35.37686,30.0044,493.3,28640,761,45,4259.78248091587,1595.74260386868,1595.74260386868,2,1,27.3857323310163,-88.3152612365589,2017-07-28 06:55:59,0
169,168,27.316,-88.289,27.3240551776927,-88.3166940145834,27.333346757441,-88.3229000423039,38,NA,1,1,3,0,2,"R",41,"R",2,1,0,1,3,2,1,2,9.8,35.45048,29.9681,493.6,28696,765,45,3041.00144422782,2065.58964606874,1995.07645465883,1,1,27.3240551776927,-88.3166940145834,2017-07-28 07:19:16,0
169,168,27.316,-88.289,27.3240551776927,-88.3166940145834,27.333346757441,-88.3229000423039,38,NA,1,1,3,0,0.3,"R",20,"R",2,1,0,1,2,2,1,2,10.1,35.34727,29.9142,493.1,28661,763,45,6245.54687542094,2065.58964606874,2136.10283747865,2,1,27.3240551776927,-88.3166940145834,2017-07-28 07:19:16,0
170,169,27.23633,-88.23317,NA,NA,27.1982333717516,-88.2500494467431,10,3.5,0,1,2,0,0.5,"R",50,"R",2,1,0,2,3,2,1,2,7.9,35.72684,30.2987,494.4,28802,771,45,5219.30242209437,3998.21761740281,3998.21761740281,1,0,27.1982333717516,-88.2500494467431,2017-07-28 08:06:26,0
170,169,27.23633,-88.23317,NA,NA,27.1982333717516,-88.2500494467431,10,3.5,0,1,2,0,0.5,"R",50,"R",2,1,0,2,3,2,1,2,7.9,35.72684,30.2987,494.4,28802,771,45,5219.30242209437,3998.21761740281,3998.21761740281,2,1,27.1982333717516,-88.2500494467431,2017-07-28 08:06:26,0
171,170,27.1775,-88.18083,27.1766718755609,-88.1791275358354,27.1790513195466,-88.1820350989411,22,35.5,1,1,3,0,2.5,"R",24,"L",2,1,0,2,2,2,1,3,9.8,36.16775,30.2393,495,28899,776,45,2631.05468029239,947.902105376753,1070.146348411,1,1,27.1766718755609,-88.1791275358354,2017-07-28 08:51:19,0
171,170,27.1775,-88.18083,27.1766718755609,-88.1791275358354,27.1790513195466,-88.1820350989411,22,35.5,1,1,3,0,1.7,"R",17,"L",2,1,0,2,2,2,1,3,9.7,36.16558,30.4985,494.6,28893,775,45,2824.00057531387,947.902105376753,825.657862342506,2,1,27.1766718755609,-88.1791275358354,2017-07-28 08:51:19,0
172,171,27.12083,-88.1495,NA,NA,27.0845992529888,-88.219453563312,45,NA,0,1,2,0,0.1,"R",78,"R",2,1,0,2,2,2,2,3,9.8,35.9723,30.3434,495.4,28966,779,45,8178.32611275632,7999.61006521123,7999.61006521123,1,0,27.0845992529888,-88.219453563312,2017-07-28 09:22:34,0
172,171,27.12083,-88.1495,NA,NA,27.0845992529888,-88.219453563312,45,NA,0,1,2,0,0.1,"R",78,"R",2,1,0,2,2,2,2,3,9.8,35.9723,30.3434,495.4,28966,779,45,8178.32611275632,7999.61006521123,7999.61006521123,2,1,27.0845992529888,-88.219453563312,2017-07-28 09:22:34,0
173,172,27.091,-88.13317,NA,NA,27.0858423783109,-88.1370574094023,45,NA,0,1,2,0,1,"R",10,"R",2,1,0,2,2,2,2,3,9.7,35.968,30.3132,495.5,28978,781,45,3814.42767935975,662.368415363119,662.368415363119,1,0,27.0858423783109,-88.1370574094023,2017-07-28 09:27:05,0
173,172,27.091,-88.13317,NA,NA,27.0858423783109,-88.1370574094023,45,NA,0,1,2,0,1,"R",10,"R",2,1,0,2,2,2,2,3,9.7,35.968,30.3132,495.5,28978,781,45,3814.42767935975,662.368415363119,662.368415363119,2,1,27.0858423783109,-88.1370574094023,2017-07-28 09:27:05,0
174,173,27.06733,-88.12017,27.0973135849268,-88.0811190518051,27.0710148065,-88.066498489,45,NA,1,1,3,1,0.8,"R",81,"L",1,1,0,0,0,2,2,3,10.1,35.9365,30.5084,495.5,29014,783,45,4989.53230450078,4924.83049108239,4928.10288217821,1,1,27.0973135849268,-88.0811190518051,2017-07-28 09:41:25,0
174,173,27.06733,-88.12017,27.0973135849268,-88.0811190518051,27.0710148065,-88.066498489,45,NA,1,1,3,1,0.3,"R",52,"L",1,1,0,0,0,2,2,3,10.1,35.93356,30.5152,495.3,29017,784,45,6245.54687542094,4924.83049108239,4921.55809998657,2,1,27.0973135849268,-88.0811190518051,2017-07-28 09:41:25,0
176,175,27.05017,-88.11017,NA,NA,27.0629051882222,-88.0944871172694,38,NA,0,1,2,0,2.5,"R",70,"L",1,1,0,0,0,2,2,3,10.2,35.96011,30.5807,494.1,29039,787,45,2194.60339468037,2062.25261553285,2062.25261553285,1,0,27.0629051882222,-88.0944871172694,2017-07-28 09:50:23,0
176,175,27.05017,-88.11017,NA,NA,27.0629051882222,-88.0944871172694,38,NA,0,1,2,0,2.5,"R",70,"L",1,1,0,0,0,2,2,3,10.2,35.96011,30.5807,494.1,29039,787,45,2194.60339468037,2062.25261553285,2062.25261553285,2,1,27.0629051882222,-88.0944871172694,2017-07-28 09:50:23,0
177,176,26.996,-88.07317,26.9853926704,-88.029002632,26.9869833679062,-88.0309955180225,38,NA,1,1,3,1,1.5,"R",60,"L",1,1,0,0,0,2,2,3,10,35.94814,30.5884,495.7,29115,793,45,3614.29388575889,3126.42187976022,3130.07032180997,1,1,26.9853926704,-88.029002632,2017-07-28 10:21:55,0
177,176,26.996,-88.07317,26.9853926704,-88.029002632,26.9869833679062,-88.0309955180225,38,NA,1,1,3,1,0.3,"R",30,"L",1,1,0,0,0,2,2,3,10.2,35.90629,30.4045,495.9,29082,789,45,6245.54687542094,3126.42187976022,3122.77343771047,2,1,26.9853926704,-88.029002632,2017-07-28 10:21:55,0
179,178,26.94117,-88.03567,26.9296027759,-88.063795915,26.9287411997119,-88.0621839163751,11,NA,1,1,3,1,2,"R",87,"R",1,1,0,0,0,2,2,3,9.9,35.93667,30.2971,495.8,29153,796,45,3041.00144422782,2989.68581497179,3036.83385743722,1,1,26.9296027759,-88.063795915,2017-07-28 10:38:16,0
179,178,26.94117,-88.03567,26.9296027759,-88.063795915,26.9287411997119,-88.0621839163751,11,NA,1,1,3,1,1.5,"R",75,"R",1,1,0,0,0,2,2,3,9.8,35.95144,30.3402,495.6,29148,795,45,3046.33926583278,2989.68581497179,2942.53777250636,2,1,26.9296027759,-88.063795915,2017-07-28 10:38:16,0
181,180,26.89917,-88.00733,26.8634692355341,-88.0248472873935,NA,NA,45,NA,1,0,1,0,0.8,"R",45,"R",1,1,0,0,0,2,2,3,9.6,35.88499,30.4006,495.8,29190,799,45,4989.53230450078,3528.13212746184,3528.13212746184,1,1,26.8634692355341,-88.0248472873935,2017-07-28 10:53:50,0
